log,target,metric,measure,component,order,share,scale
BPIC19,duration,brier_skill,concentrated,learner+split,2,0.05086592642474,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner+quality_level,2,0.016049028131296862,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner+rung,2,0.07566849844473804,raw-within-metric
BPIC19,duration,brier_skill,concentrated,split+quality_level,2,0.013264825686882633,raw-within-metric
BPIC19,duration,brier_skill,concentrated,split+rung,2,0.12439471299052707,raw-within-metric
BPIC19,duration,brier_skill,concentrated,quality_level+rung,2,0.0014048801260022677,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner+split+quality_level,3,0.004050349551624203,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner+split+rung,3,0.030399612641996136,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner+quality_level+rung,3,0.006067837390634939,raw-within-metric
BPIC19,duration,brier_skill,concentrated,split+quality_level+rung,3,0.0034021261275102113,raw-within-metric
BPIC19,duration,brier_skill,concentrated,learner+split+quality_level+rung,4,0.0018871709781135549,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner,1,0.06238400638976274,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,split,1,0.6585218913331771,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,quality_level,1,0.03287676582326368,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,rung,1,0.017574812587500807,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+split,2,0.03420817000609627,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+quality_level,2,0.01921118592131152,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+rung,2,0.08021907069986027,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,split+quality_level,2,0.014306844988721916,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,split+rung,2,0.04121033372317058,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,quality_level+rung,2,0.0010460843737138638,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+split+quality_level,3,0.004125413723442941,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+split+rung,3,0.023002074675382886,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+quality_level+rung,3,0.008096729478718806,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,split+quality_level+rung,3,0.001336554723367665,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.0018800615525089038,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner,1,0.12025939605974081,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,split,1,0.49617570935415223,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,quality_level,1,0.05194815893944309,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,rung,1,0.017054499050194412,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+split,2,0.03773646495194102,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+quality_level,2,0.054009864148422584,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+rung,2,0.13030859836759676,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,split+quality_level,2,0.012369027324785762,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,split+rung,2,0.012143003555900367,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,quality_level+rung,2,0.0019398704072011207,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+split+quality_level,3,0.012307039317968045,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+split+rung,3,0.030305722919191976,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+quality_level+rung,3,0.018581047441648277,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,split+quality_level+rung,3,0.0007094577721689043,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.004152140389644606,raw-within-metric
Helpdesk,duration,ap,concentrated,learner,1,0.20120950553007033,raw-within-metric
Helpdesk,duration,ap,concentrated,split,1,0.12388593038547402,raw-within-metric
Helpdesk,duration,ap,concentrated,quality_level,1,0.10366905145069216,raw-within-metric
Helpdesk,duration,ap,concentrated,rung,1,0.14965231860546685,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+split,2,0.19408015881092008,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+quality_level,2,0.014233892059379354,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+rung,2,0.09544837267395027,raw-within-metric
Helpdesk,duration,ap,concentrated,split+quality_level,2,0.024672150811932553,raw-within-metric
Helpdesk,duration,ap,concentrated,split+rung,2,0.0341646638589284,raw-within-metric
Helpdesk,duration,ap,concentrated,quality_level+rung,2,0.0014881362965070996,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+split+quality_level,3,0.0134358063493185,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+split+rung,3,0.01637592973344037,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+quality_level+rung,3,0.018955920833929333,raw-within-metric
Helpdesk,duration,ap,concentrated,split+quality_level+rung,3,0.003611324907513192,raw-within-metric
Helpdesk,duration,ap,concentrated,learner+split+quality_level+rung,4,0.0051168376924775084,raw-within-metric
Helpdesk,duration,auc,concentrated,learner,1,0.10084370493591262,raw-within-metric
Helpdesk,duration,auc,concentrated,split,1,0.5788977239218349,raw-within-metric
Helpdesk,duration,auc,concentrated,quality_level,1,0.06337372633999519,raw-within-metric
Helpdesk,duration,auc,concentrated,rung,1,0.008282218017141088,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+split,2,0.15387859126431158,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+quality_level,2,0.00537845497373942,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+rung,2,0.025044329494940395,raw-within-metric
Helpdesk,duration,auc,concentrated,split+quality_level,2,0.013761259646125781,raw-within-metric
Helpdesk,duration,auc,concentrated,split+rung,2,0.01565538775009138,raw-within-metric
Helpdesk,duration,auc,concentrated,quality_level+rung,2,0.0020486015790000733,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+split+quality_level,3,0.011398906159327805,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+split+rung,3,0.009177281290765003,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+quality_level+rung,3,0.007633705703173607,raw-within-metric
Helpdesk,duration,auc,concentrated,split+quality_level+rung,3,0.0013302695926835993,raw-within-metric
Helpdesk,duration,auc,concentrated,learner+split+quality_level+rung,4,0.0032958393309576077,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner,1,0.5418113733680898,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,split,1,0.07772808493128151,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,quality_level,1,0.11919600735973601,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,rung,1,0.027614216186554418,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+split,2,0.06118799024009612,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+quality_level,2,0.012283365835792766,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+rung,2,0.10008754035791274,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,split+quality_level,2,0.004182099414799787,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,split+rung,2,0.004797689906780307,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,quality_level+rung,2,0.0057908045614482205,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+split+quality_level,3,0.006236425347140732,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+split+rung,3,0.015139139646153469,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+quality_level+rung,3,0.017680977506105044,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,split+quality_level+rung,3,0.0014630480999875098,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,learner+split+quality_level+rung,4,0.004801237238121524,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner,1,0.7465323100813135,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,split,1,0.06134785000185646,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,quality_level,1,0.0623165981172272,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,rung,1,0.0035181588112519657,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+split,2,0.07309933160802014,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+quality_level,2,0.01296795070855005,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+rung,2,0.01574611301371914,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,split+quality_level,2,0.0030023305369065454,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,split+rung,2,0.0017801269198727788,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,quality_level+rung,2,0.001017747175946943,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+split+quality_level,3,0.006476040387223133,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+split+rung,3,0.007996775181302967,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+quality_level+rung,3,0.0028010970687176824,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,split+quality_level+rung,3,0.00033782648955743284,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,learner+split+quality_level+rung,4,0.0010597438985340923,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner,1,0.7597297043887036,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,split,1,0.061652081254344696,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,quality_level,1,0.052465016869251375,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,rung,1,0.0027575935823951044,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+split,2,0.07142532502637243,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+quality_level,2,0.014433647669693732,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+rung,2,0.01316776001995652,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,split+quality_level,2,0.0028341423484888897,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,split+rung,2,0.0017765652738511684,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,quality_level+rung,2,0.0008825256792667834,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+split+quality_level,3,0.007225327300860416,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+split+rung,3,0.007535005672563396,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+quality_level+rung,3,0.00270880840971906,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,split+quality_level+rung,3,0.0003298630052846192,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner+split+quality_level+rung,4,0.0010766334992481717,raw-within-metric
RoadFines,duration,ap,concentrated,learner,1,0.09503650598104868,raw-within-metric
RoadFines,duration,ap,concentrated,split,1,0.06545551364905977,raw-within-metric
RoadFines,duration,ap,concentrated,quality_level,1,0.3665972197203281,raw-within-metric
RoadFines,duration,ap,concentrated,rung,1,0.2720943069710056,raw-within-metric
RoadFines,duration,ap,concentrated,learner+split,2,0.02333490065533647,raw-within-metric
RoadFines,duration,ap,concentrated,learner+quality_level,2,0.005724065761418506,raw-within-metric
RoadFines,duration,ap,concentrated,learner+rung,2,0.049030320213093864,raw-within-metric
RoadFines,duration,ap,concentrated,split+quality_level,2,0.025642663026458453,raw-within-metric
RoadFines,duration,ap,concentrated,split+rung,2,0.04759440463385082,raw-within-metric
RoadFines,duration,ap,concentrated,quality_level+rung,2,0.02627948612382223,raw-within-metric
RoadFines,duration,ap,concentrated,learner+split+quality_level,3,0.001306873241746954,raw-within-metric
RoadFines,duration,ap,concentrated,learner+split+rung,3,0.014673510943718316,raw-within-metric
RoadFines,duration,ap,concentrated,learner+quality_level+rung,3,0.0010328222668450568,raw-within-metric
RoadFines,duration,ap,concentrated,split+quality_level+rung,3,0.005416634129125121,raw-within-metric
RoadFines,duration,ap,concentrated,learner+split+quality_level+rung,4,0.0007807726831421284,raw-within-metric
RoadFines,duration,auc,concentrated,learner,1,0.07020132906205201,raw-within-metric
RoadFines,duration,auc,concentrated,split,1,0.14036758077762462,raw-within-metric
RoadFines,duration,auc,concentrated,quality_level,1,0.2512551687756161,raw-within-metric
RoadFines,duration,auc,concentrated,rung,1,0.3558614873948712,raw-within-metric
RoadFines,duration,auc,concentrated,learner+split,2,0.019493865602130168,raw-within-metric
RoadFines,duration,auc,concentrated,learner+quality_level,2,0.01554387132321712,raw-within-metric
RoadFines,duration,auc,concentrated,learner+rung,2,0.023641211068845563,raw-within-metric
RoadFines,duration,auc,concentrated,split+quality_level,2,0.027764671899191684,raw-within-metric
RoadFines,duration,auc,concentrated,split+rung,2,0.05214558441382244,raw-within-metric
RoadFines,duration,auc,concentrated,quality_level+rung,2,0.015887725955194054,raw-within-metric
RoadFines,duration,auc,concentrated,learner+split+quality_level,3,0.0025351244876221733,raw-within-metric
RoadFines,duration,auc,concentrated,learner+split+rung,3,0.01407562935226341,raw-within-metric
RoadFines,duration,auc,concentrated,learner+quality_level+rung,3,0.002885187142946514,raw-within-metric
RoadFines,duration,auc,concentrated,split+quality_level+rung,3,0.007053567792406449,raw-within-metric
RoadFines,duration,auc,concentrated,learner+split+quality_level+rung,4,0.0012879949521965588,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner,1,0.07177873560828528,raw-within-metric
RoadFines,duration,brier_skill,concentrated,split,1,0.054731338769554064,raw-within-metric
RoadFines,duration,brier_skill,concentrated,quality_level,1,0.5415442813192867,raw-within-metric
RoadFines,duration,brier_skill,concentrated,rung,1,0.07553887326860782,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+split,2,0.046349636886183605,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+quality_level,2,0.004171005819051453,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+rung,2,0.07566653379311201,raw-within-metric
RoadFines,duration,brier_skill,concentrated,split+quality_level,2,0.03766167933231659,raw-within-metric
RoadFines,duration,brier_skill,concentrated,split+rung,2,0.05844479467475462,raw-within-metric
RoadFines,duration,brier_skill,concentrated,quality_level+rung,2,0.006974025195139355,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+split+quality_level,3,0.0018181173544043105,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+split+rung,3,0.02311915480223435,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+quality_level+rung,3,0.0005785892797079491,raw-within-metric
RoadFines,duration,brier_skill,concentrated,split+quality_level+rung,3,0.0010616536636090994,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner+split+quality_level+rung,4,0.0005615802337529151,raw-within-metric
