log,target,perm,n_cells,n_cases,capped,median,share_positive,share_dominant
UCI498,handover,80,24,20000,True,-0.0013361822741250196,0.2916666666666667,0.7083333333333333
UCI498,handover,81,24,20000,True,-0.000424068090840668,0.4166666666666667,0.5833333333333333
UCI498,handover,85,24,20000,True,-0.0024792221085445654,0.125,0.875
UCI498,handover,82,24,20000,True,-0.0029207212202486676,0.08333333333333333,0.9166666666666666
UCI498,handover,83,24,20000,True,-0.0027181527258678395,0.2916666666666667,0.7083333333333333
UCI498,handover,84,24,20000,True,-0.0015089570912886208,0.20833333333333334,0.7916666666666666
UCI498,handover,88,24,20000,True,-0.0034571857653802884,0.20833333333333334,0.7916666666666666
UCI498,handover,86,24,20000,True,-0.003102825057305414,0.20833333333333334,0.7916666666666666
UCI498,handover,89,24,20000,True,-0.0034990007670273604,0.125,0.875
UCI498,handover,87,24,20000,True,-0.001870026737847863,0.3333333333333333,0.6666666666666667
UCI498,handover,90,24,20000,True,-0.003027313559217426,0.20833333333333334,0.7916666666666666
UCI498,handover,93,24,20000,True,-0.0016221058093409124,0.2916666666666667,0.7083333333333333
UCI498,handover,92,24,20000,True,-0.0038489141453324494,0.2916666666666667,0.7083333333333333
UCI498,handover,91,24,20000,True,-0.002381230599599715,0.125,0.875
UCI498,handover,94,24,20000,True,-0.00168925458651209,0.3333333333333333,0.6666666666666667
UCI498,handover,95,24,20000,True,-0.002185487394338048,0.2916666666666667,0.7083333333333333
UCI498,handover,96,24,20000,True,-0.0026861505048620393,0.16666666666666666,0.8333333333333334
UCI498,handover,97,24,20000,True,-0.001573411626405119,0.375,0.625
UCI498,handover,98,24,20000,True,-0.001760535471924507,0.16666666666666666,0.8333333333333334
UCI498,handover,99,24,20000,True,-0.0033908340849704843,0.20833333333333334,0.7916666666666666
