log,domain,target,population,regime,populated,baseline,instrument,without_f,with_f,V,n,n_test,card_f,card_g,n_b0,f,g
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.125,0.9373888877536425,0.9373888877536425,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.150,0.9355473844522789,0.9355473844522789,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.175,0.93180626173045,0.9335942748902268,0.0017880131597768356,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.200,0.9297310828207695,0.9315190959805464,0.0017880131597768356,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.225,0.9275220214007872,0.9275220214007872,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.250,0.9251656892194726,0.9251656892194726,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.275,0.9226468513704813,0.9226468513704813,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.300,0.9199480965322763,0.9199480965322763,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.325,0.9170494339282782,0.9170494339282782,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.350,0.9138562767514277,0.914004819383163,0.00014854263173535998,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.375,0.9105707338006008,0.9105707338006008,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.400,0.9069279549897487,0.9069279549897487,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.425,0.9028968922776488,0.9029684128040399,7.152052639114448e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.450,0.89856438797935,0.897634621136266,-0.00092976684308399,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.475,0.8918950214902154,0.8929099318170981,0.001014910326882723,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.500,0.8867114861965384,0.8877127735660134,0.0010012873694750235,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.525,0.8809823156087903,0.86845869501389,-0.012523620594900309,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.550,0.8746165705112923,0.862505761375737,-0.01211080913555529,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.575,0.867001270541116,0.8546618761937618,-0.012339394347354204,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.600,0.8382205693033901,0.8497711343155485,0.011550565012158454,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.625,0.8308777952605731,0.8501406570352358,0.019262861774662632,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.650,0.8224451846251302,0.8425220181049103,0.020076833479780176,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.675,0.8238999592883157,0.8244006029730533,0.0005006436847375673,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.700,0.8145472750679446,0.8159300052448386,0.0013827301768940536,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.725,0.8034941028075058,0.8049570226655051,0.0014629198579992897,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.750,0.7923043913603204,0.791875268201974,-0.0004291231583464228,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.775,0.7764347812266565,0.7767923838586119,0.00035760263195538933,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.25,rare-first,0.25177015834871047,B0+g,nb_0.800,0.7559004434272636,0.7556858818480904,-0.0002145615791732114,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,auc,0.5,0.7452569557273723,0.24525695572737227,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,ap,0.9452152767844372,0.9757685059235406,0.03055322913910341,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,brier_skill,-1.9904186030261783e-05,0.1273032126783432,0.12732311686437348,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nagelkerke,-3.9619626170500563e-05,0.195055206232181,0.1950948258583515,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.050,0.9423318702994075,0.9423318702994075,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.075,0.9407732721993914,0.9407732721993914,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.100,0.9391280853160412,0.9391280853160412,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.125,0.9373888877536425,0.9373888877536425,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.150,0.9355473844522789,0.9355473844522789,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.175,0.9335942748902268,0.9335942748902268,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.200,0.9315190959805464,0.9315190959805464,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.225,0.929310034560564,0.9305051194854214,0.0011950849248573148,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.250,0.9269537023792495,0.9283364325561436,0.0013827301768941647,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.275,0.9244348645302581,0.9260181810110537,0.0015833164807955713,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.300,0.9217361096920531,0.9235343400698858,0.0017982303778326658,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.325,0.918837447088055,0.9201513056469428,0.0013138585588877705,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.350,0.9157158104375955,0.9174983220184193,0.0017825115808237646,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.375,0.9123444428550994,0.9148047489629523,0.002460306107852861,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.400,0.908692127974062,0.9117198302579507,0.0030277022838887113,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.425,0.9047222204946733,0.9083666577525141,0.0036444372578408046,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.450,0.9003914123353403,0.904708651382947,0.004317239047606725,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.475,0.8956481462560708,0.9005319764867755,0.004883830230704711,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.500,0.8904305535688742,0.8961521956801602,0.005721642111286007,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.525,0.884663740598815,0.8913113853149538,0.0066476447161387675,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.550,0.8782561706320825,0.885606891400054,0.007350720767971497,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.575,0.871094768904558,0.8797108887897885,0.008616119885230589,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.600,0.8630381919610929,0.8729795451294522,0.009941353168359313,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.625,0.853907404758499,0.8556715777428122,0.0017641729843131948,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.650,0.843472219384106,0.844095469685514,0.0006232503014079738,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.675,0.8314316208751911,0.835733855616562,0.004302234741370925,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.700,0.8173842559481239,0.824393267534449,0.0070090115863250535,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.725,0.8007828246706804,0.8118229931990482,0.011040168528367755,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.750,0.7808611071377486,0.7960949792590474,0.015233872121298786,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.775,0.756512341264165,0.7776585769004594,0.021146235636294364,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,empty,nb_0.800,0.7260763839221857,0.7551137176369618,0.029037333714776126,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,auc,0.638968549870716,0.7915007977512817,0.15253224788056563,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,ap,0.9615253183629267,0.9819087257422112,0.020383407379284568,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,brier_skill,0.015791414393415915,0.14342850172189037,0.12763708732847445,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nagelkerke,0.050661059438307274,0.2289278672589096,0.17826680782060234,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.050,0.9423318702994075,0.9422641140112475,-6.775628815991475e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.075,0.9407732721993914,0.9407133495961989,-5.99226031925415e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.100,0.9391280853160412,0.9390724582399593,-5.562707608186557e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.125,0.9373888877536425,0.9373378016633631,-5.108609027937305e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.150,0.9355473844522789,0.9351687463713851,-0.00037863808089377837,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.175,0.9335942748902268,0.9331543152884878,-0.00043995960173903725,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.200,0.9315190959805464,0.9310899728222,-0.0004291231583464228,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.225,0.929310034560564,0.9300875318958477,0.0007774973352836501,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.250,0.9269537023792495,0.927931149573261,0.0009774471940114937,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.275,0.9244348645302581,0.9255545307020356,0.0011196661717775003,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.300,0.9217361096920531,0.923207389092098,0.0014712794000448781,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.325,0.9186228855088818,0.9204267921189677,0.0018039066100858925,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.350,0.9155012488584223,0.9175863472816699,0.0020850984232475556,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.375,0.9121298812759262,0.914518666857388,0.0023887855814618275,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.400,0.9084775663948887,0.9113622276259953,0.0028846612311065334,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.425,0.9045076589155001,0.9079375345941676,0.0034298756786674822,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.450,0.900176850756167,0.9038699106643607,0.0036930599081936855,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.475,0.8954335846768976,0.899953000796943,0.004519416120045361,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.500,0.890215991989701,0.8955085109426405,0.005292518952939473,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.525,0.8844491790196418,0.891006482018234,0.0065573029985921405,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.550,0.8781449164799187,0.8856863586515996,0.0075414421716809565,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.575,0.8710022129292283,0.8800811126911071,0.009078899761878811,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.600,0.8629666714347017,0.8735517093405808,0.010585037905879058,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.625,0.8538597244075716,0.856696705287751,0.002836980880179363,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.650,0.8434517849479943,0.8450558881827656,0.0016041032347712258,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.675,0.8346665492996489,0.8359814266694541,0.0013148773698051786,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.700,0.8190530682305822,0.8257759977113431,0.00672292948076092,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.725,0.8039687390281012,0.8184158853590981,0.014447146330996974,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.750,0.7858675439851237,0.8033900729509369,0.01752252896581319,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.775,0.7637438611548181,0.7870595527583083,0.02331569160349023,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0_half,nb_0.800,0.7360892576169361,0.7667000429123159,0.03061078529537975,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,auc,0.641127051868453,0.796601081685938,0.15547402981748504,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,ap,0.9619036277076416,0.9821940437025313,0.020290415994889677,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,brier_skill,0.015421468344613998,0.14318050225766443,0.12775903391305043,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,nagelkerke,0.05080610154344653,0.2291059778943545,0.17829987635090797,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,nb_0.050,0.9423318702994075,0.9422641140112475,-6.775628815991475e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,nb_0.075,0.9407732721993914,0.9407075506345998,-6.572156479167646e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.5,random,0.5035188602325881,B0,nb_0.100,0.9391280853160412,0.9390724582399593,-5.562707608186557e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
