log,target,rung,learner,calibration,bin,n,p_mean,y_mean
BPIC17,duration,B_half,hgb,platt,8,921,0.5419605632374702,0.5570032573289903
BPIC17,duration,B_half,hgb,platt,9,979,0.562255336373878,0.5515832482124617
BPIC17,duration,B_half,hgb,isotonic,0,864,0.33235880954799557,0.2916666666666667
BPIC17,duration,B_half,hgb,isotonic,1,992,0.4604434683416752,0.4889112903225806
BPIC17,duration,B_half,hgb,isotonic,2,631,0.5154118706354941,0.4611727416798732
BPIC17,duration,B_half,hgb,isotonic,3,1071,0.5214920038285453,0.4976657329598506
BPIC17,duration,B_half,hgb,isotonic,4,979,0.5256252198735522,0.49948927477017363
BPIC17,duration,B_half,hgb,isotonic,5,292,0.527079001431694,0.4691780821917808
BPIC17,duration,B_half,hgb,isotonic,6,1685,0.5280540930975218,0.511572700296736
BPIC17,duration,B_half,hgb,isotonic,7,722,0.5337097416754949,0.5554016620498615
BPIC17,duration,B_half,hgb,isotonic,8,1205,0.543921209157723,0.541908713692946
BPIC17,duration,B_half,hgb,isotonic,9,1012,0.5684738838648188,0.5602766798418972
BPIC17,duration,B_intake,logit,raw,0,914,0.32020056501321764,0.32713347921225383
BPIC17,duration,B_intake,logit,raw,1,971,0.42864994170396276,0.431513903192585
BPIC17,duration,B_intake,logit,raw,2,891,0.46926092573793654,0.44332210998877664
BPIC17,duration,B_intake,logit,raw,3,902,0.48890838546605625,0.48558758314855877
BPIC17,duration,B_intake,logit,raw,4,1044,0.5093260697065862,0.5287356321839081
BPIC17,duration,B_intake,logit,raw,5,949,0.5299266296493453,0.5258166491043204
BPIC17,duration,B_intake,logit,raw,6,868,0.5458596995716388,0.521889400921659
BPIC17,duration,B_intake,logit,raw,7,1012,0.5605046524125233,0.5375494071146245
BPIC17,duration,B_intake,logit,raw,8,954,0.587680923770122,0.5262054507337526
BPIC17,duration,B_intake,logit,raw,9,948,0.6628263447757744,0.6002109704641351
BPIC17,duration,B_intake,logit,platt,0,946,0.36394500036977473,0.3224101479915433
BPIC17,duration,B_intake,logit,platt,1,944,0.4480418269479817,0.4375
BPIC17,duration,B_intake,logit,platt,2,937,0.47744743063057293,0.4503735325506937
BPIC17,duration,B_intake,logit,platt,3,827,0.49304246265589596,0.4800483675937122
BPIC17,duration,B_intake,logit,platt,4,1025,0.506576839270234,0.5239024390243903
BPIC17,duration,B_intake,logit,platt,5,991,0.5225579556680545,0.5307769929364279
BPIC17,duration,B_intake,logit,platt,6,932,0.5353709861471369,0.5278969957081545
BPIC17,duration,B_intake,logit,platt,7,960,0.546285474888231,0.5333333333333333
BPIC17,duration,B_intake,logit,platt,8,874,0.5654855422305265,0.5274599542334096
BPIC17,duration,B_intake,logit,platt,9,1017,0.6210750575235096,0.5948869223205506
BPIC17,duration,B_intake,logit,isotonic,0,881,0.3362961600936857,0.318955732122588
BPIC17,duration,B_intake,logit,isotonic,1,944,0.4411434046147582,0.4353813559322034
BPIC17,duration,B_intake,logit,isotonic,2,1003,0.4816777114520456,0.4476570289132602
BPIC17,duration,B_intake,logit,isotonic,3,860,0.4995288013626052,0.4755813953488372
BPIC17,duration,B_intake,logit,isotonic,4,1013,0.5186143325608484,0.5241855873642646
BPIC17,duration,B_intake,logit,isotonic,5,959,0.5345225789533005,0.5265901981230449
BPIC17,duration,B_intake,logit,isotonic,6,538,0.5403182032735274,0.550185873605948
BPIC17,duration,B_intake,logit,isotonic,7,1364,0.5469808207824995,0.5227272727272727
BPIC17,duration,B_intake,logit,isotonic,8,813,0.5655018429538411,0.5289052890528906
BPIC17,duration,B_intake,logit,isotonic,9,1078,0.6116065727833081,0.5983302411873841
BPIC17,duration,B_intake,hgb,raw,0,781,0.35130727714065146,0.30217669654289375
BPIC17,duration,B_intake,hgb,raw,1,1088,0.43447895979068774,0.4338235294117647
BPIC17,duration,B_intake,hgb,raw,2,781,0.4737835277164087,0.4558258642765685
BPIC17,duration,B_intake,hgb,raw,3,1095,0.4926278386206268,0.4748858447488584
BPIC17,duration,B_intake,hgb,raw,4,908,0.5141871276618648,0.5187224669603524
BPIC17,duration,B_intake,hgb,raw,5,1019,0.5338222776289671,0.5534838076545633
BPIC17,duration,B_intake,hgb,raw,6,911,0.5482331721694088,0.5038419319429198
BPIC17,duration,B_intake,hgb,raw,7,944,0.5629378220634368,0.5169491525423728
BPIC17,duration,B_intake,hgb,raw,8,769,0.585001189331913,0.5656697009102731
BPIC17,duration,B_intake,hgb,raw,9,1157,0.6270090919597783,0.5782195332757131
BPIC17,duration,B_intake,hgb,platt,0,946,0.3651494992368367,0.3118393234672304
BPIC17,duration,B_intake,hgb,platt,1,944,0.4563036414607365,0.4576271186440678
BPIC17,duration,B_intake,hgb,platt,2,944,0.48425489692524415,0.4555084745762712
BPIC17,duration,B_intake,hgb,platt,3,855,0.5005566470282702,0.4608187134502924
BPIC17,duration,B_intake,hgb,platt,4,1006,0.5115677052783737,0.5198807157057654
BPIC17,duration,B_intake,hgb,platt,5,977,0.5232751539595892,0.5199590583418628
BPIC17,duration,B_intake,hgb,platt,6,889,0.535809522181347,0.5421822272215973
BPIC17,duration,B_intake,hgb,platt,7,809,0.5445057307559201,0.5364647713226205
BPIC17,duration,B_intake,hgb,platt,8,1111,0.55423355564987,0.5274527452745275
BPIC17,duration,B_intake,hgb,platt,9,972,0.5973337315698335,0.602880658436214
BPIC17,duration,B_intake,hgb,isotonic,0,944,0.35058359167085756,0.3103813559322034
BPIC17,duration,B_intake,hgb,isotonic,1,767,0.44305362000381954,0.44198174706649285
BPIC17,duration,B_intake,hgb,isotonic,2,1059,0.4795928277304554,0.4636449480642115
BPIC17,duration,B_intake,hgb,isotonic,3,812,0.5012347436695171,0.45320197044334976
BPIC17,duration,B_intake,hgb,isotonic,4,1057,0.5175849861526364,0.5146641438032167
BPIC17,duration,B_intake,hgb,isotonic,5,974,0.5320706376836873,0.5400410677618069
BPIC17,duration,B_intake,hgb,isotonic,6,962,0.5422115714625766,0.524948024948025
BPIC17,duration,B_intake,hgb,isotonic,7,534,0.5502344596882691,0.5393258426966292
BPIC17,duration,B_intake,hgb,isotonic,8,1194,0.5552061620571286,0.5192629815745393
BPIC17,duration,B_intake,hgb,isotonic,9,1150,0.5925131276996747,0.6052173913043478
BPIC17,duration,B_intake_g,logit,raw,0,946,0.30276274599223624,0.3118393234672304
BPIC17,duration,B_intake_g,logit,raw,1,941,0.3952423841669521,0.4218916046758767
BPIC17,duration,B_intake_g,logit,raw,2,949,0.45342037325627094,0.45732349841938885
BPIC17,duration,B_intake_g,logit,raw,3,935,0.48631388614780696,0.46203208556149733
BPIC17,duration,B_intake_g,logit,raw,4,955,0.5081719843001423,0.5005235602094241
BPIC17,duration,B_intake_g,logit,raw,5,778,0.5319160089474891,0.5154241645244216
BPIC17,duration,B_intake_g,logit,raw,6,1113,0.5542792091412394,0.5525606469002695
BPIC17,duration,B_intake_g,logit,raw,7,897,0.5716725033313683,0.5306577480490524
BPIC17,duration,B_intake_g,logit,raw,8,993,0.5983330166359965,0.5649546827794562
BPIC17,duration,B_intake_g,logit,raw,9,946,0.6755505052820384,0.6141649048625792
BPIC17,duration,B_intake_g,logit,platt,0,929,0.3639375099084766,0.3078579117330463
BPIC17,duration,B_intake_g,logit,platt,1,962,0.4297418160775562,0.420997920997921
BPIC17,duration,B_intake_g,logit,platt,2,945,0.4689929438727584,0.45925925925925926
BPIC17,duration,B_intake_g,logit,platt,3,914,0.49106412051821213,0.45842450765864334
BPIC17,duration,B_intake_g,logit,platt,4,973,0.5053067620854711,0.4984583761562179
BPIC17,duration,B_intake_g,logit,platt,5,849,0.5215277053448965,0.525323910482921
BPIC17,duration,B_intake_g,logit,platt,6,1028,0.5377083199173195,0.5457198443579766
BPIC17,duration,B_intake_g,logit,platt,7,933,0.5495678097603044,0.5326902465166131
BPIC17,duration,B_intake_g,logit,platt,8,974,0.5666521454797725,0.5698151950718686
BPIC17,duration,B_intake_g,logit,platt,9,946,0.6195355181327602,0.6152219873150105
BPIC17,duration,B_intake_g,logit,isotonic,0,942,0.34937071574145584,0.3036093418259023
BPIC17,duration,B_intake_g,logit,isotonic,1,949,0.427348830946499,0.41938883034773444
BPIC17,duration,B_intake_g,logit,isotonic,2,925,0.46556735735327626,0.4648648648648649
BPIC17,duration,B_intake_g,logit,isotonic,3,885,0.4916375307035526,0.45310734463276836
BPIC17,duration,B_intake_g,logit,isotonic,4,878,0.5080454720965563,0.47494305239179957
BPIC17,duration,B_intake_g,logit,isotonic,5,965,0.5262104999219344,0.5378238341968912
BPIC17,duration,B_intake_g,logit,isotonic,6,997,0.5421877545687052,0.5426278836509528
BPIC17,duration,B_intake_g,logit,isotonic,7,962,0.5523987803082802,0.5446985446985447
BPIC17,duration,B_intake_g,logit,isotonic,8,930,0.569040817860194,0.567741935483871
BPIC17,duration,B_intake_g,logit,isotonic,9,1020,0.6206232388073242,0.6137254901960785
BPIC17,duration,B_intake_g,hgb,raw,0,942,0.33191309604903513,0.3386411889596603
BPIC17,duration,B_intake_g,hgb,raw,1,948,0.41668153494930527,0.40189873417721517
BPIC17,duration,B_intake_g,hgb,raw,2,828,0.4703800895010343,0.4420289855072464
BPIC17,duration,B_intake_g,hgb,raw,3,1005,0.4904696297867607,0.4527363184079602
BPIC17,duration,B_intake_g,hgb,raw,4,831,0.5138692126345765,0.5018050541516246
BPIC17,duration,B_intake_g,hgb,raw,5,994,0.5368192585725853,0.5492957746478874
BPIC17,duration,B_intake_g,hgb,raw,6,975,0.5535868591531135,0.558974358974359
BPIC17,duration,B_intake_g,hgb,raw,7,1039,0.5617574293757146,0.5004812319538018
BPIC17,duration,B_intake_g,hgb,raw,8,941,0.587536491696831,0.5664187035069076
BPIC17,duration,B_intake_g,hgb,raw,9,950,0.6443386942252307,0.6189473684210526
BPIC17,duration,B_intake_g,hgb,platt,0,946,0.3629324586156925,0.3118393234672304
BPIC17,duration,B_intake_g,hgb,platt,1,944,0.4289301470075359,0.4194915254237288
BPIC17,duration,B_intake_g,hgb,platt,2,917,0.47026917911456656,0.43838604143947657
BPIC17,duration,B_intake_g,hgb,platt,3,974,0.4976084132450241,0.47741273100616016
BPIC17,duration,B_intake_g,hgb,platt,4,811,0.5154712583088036,0.4562268803945746
BPIC17,duration,B_intake_g,hgb,platt,5,910,0.5265403713058157,0.5384615384615384
BPIC17,duration,B_intake_g,hgb,platt,6,1090,0.5405022371803947,0.5467889908256881
BPIC17,duration,B_intake_g,hgb,platt,7,912,0.5476741327805568,0.5592105263157895
BPIC17,duration,B_intake_g,hgb,platt,8,966,0.5598694006466677,0.5600414078674948
BPIC17,duration,B_intake_g,hgb,platt,9,983,0.6025260460818243,0.6154628687690743
BPIC17,duration,B_intake_g,hgb,isotonic,0,919,0.35195464066864973,0.31556039173014144
BPIC17,duration,B_intake_g,hgb,isotonic,1,972,0.41326578736950287,0.41358024691358025
BPIC17,duration,B_intake_g,hgb,isotonic,2,738,0.457725400579902,0.44850948509485095
BPIC17,duration,B_intake_g,hgb,isotonic,3,1105,0.4942610768121443,0.4606334841628959
BPIC17,duration,B_intake_g,hgb,isotonic,4,842,0.5184172178418514,0.4524940617577197
BPIC17,duration,B_intake_g,hgb,isotonic,5,1001,0.5343310847585379,0.5454545454545454
BPIC17,duration,B_intake_g,hgb,isotonic,7,1588,0.5492946867210226,0.5554156171284634
BPIC17,duration,B_intake_g,hgb,isotonic,8,1303,0.5605689772525317,0.5602455871066769
BPIC17,duration,B_intake_g,hgb,isotonic,9,985,0.6143593029990485,0.6081218274111675
BPIC14,duration,B_half,logit,raw,0,1259,0.13524343603245034,0.10325655281969817
BPIC14,duration,B_half,logit,raw,1,645,0.18439242119655275,0.18604651162790697
BPIC14,duration,B_half,logit,raw,2,2281,0.23697834430854928,0.22139412538360367
BPIC14,duration,B_half,logit,raw,3,1303,0.38096403070511675,0.30775134305448965
BPIC14,duration,B_half,logit,raw,4,1425,0.45911774331020494,0.4105263157894737
BPIC14,duration,B_half,logit,raw,5,1409,0.5431218435041106,0.43860894251242016
BPIC14,duration,B_half,logit,raw,6,1203,0.6156088741692716,0.484621778886118
BPIC14,duration,B_half,logit,raw,7,1625,0.6417624048798442,0.6006153846153847
BPIC14,duration,B_half,logit,raw,8,1384,0.7287005610853104,0.648121387283237
BPIC14,duration,B_half,logit,raw,9,1448,0.8433108467876689,0.800414364640884
BPIC14,duration,B_half,logit,platt,0,1205,0.15666774816193735,0.0954356846473029
BPIC14,duration,B_half,logit,platt,1,786,0.2067008841094207,0.19592875318066158
BPIC14,duration,B_half,logit,platt,2,2183,0.26166425946798116,0.21942281264315164
BPIC14,duration,B_half,logit,platt,3,1417,0.39844099331705396,0.29992942836979536
BPIC14,duration,B_half,logit,platt,4,1198,0.4720398988257783,0.4582637729549249
BPIC14,duration,B_half,logit,platt,5,1533,0.5397026584806237,0.4187866927592955
BPIC14,duration,B_half,logit,platt,6,1213,0.6000712030706223,0.4814509480626546
BPIC14,duration,B_half,logit,platt,7,1621,0.6286321349726939,0.6020974706971005
BPIC14,duration,B_half,logit,platt,8,1414,0.7032211949491999,0.6449787835926449
BPIC14,duration,B_half,logit,platt,9,1412,0.8108766686399788,0.8059490084985835
BPIC14,duration,B_half,logit,isotonic,0,1204,0.13558323360132277,0.09634551495016612
BPIC14,duration,B_half,logit,isotonic,1,566,0.18505481278717445,0.18374558303886926
BPIC14,duration,B_half,logit,isotonic,2,2308,0.24168808750351176,0.22270363951473138
BPIC14,duration,B_half,logit,isotonic,3,1513,0.38785714810580907,0.29345670852610706
BPIC14,duration,B_half,logit,isotonic,4,1369,0.4893273988221655,0.4550766983199416
BPIC14,duration,B_half,logit,isotonic,5,1427,0.5560591681652521,0.41205325858444286
BPIC14,duration,B_half,logit,isotonic,6,677,0.6166523596374499,0.5302806499261448
BPIC14,duration,B_half,logit,isotonic,7,2089,0.63578057722505,0.5619913834370512
BPIC14,duration,B_half,logit,isotonic,8,1401,0.6926278344377852,0.6316916488222698
BPIC14,duration,B_half,logit,isotonic,9,1428,0.817010654759762,0.8172268907563025
BPIC14,duration,B_half,hgb,raw,0,1137,0.11500572168404288,0.12137203166226913
BPIC14,duration,B_half,hgb,raw,1,845,0.1887614570550024,0.14792899408284024
BPIC14,duration,B_half,hgb,raw,2,2151,0.24548385020408106,0.21617852161785217
BPIC14,duration,B_half,hgb,raw,3,1199,0.3646073554551817,0.28690575479566305
BPIC14,duration,B_half,hgb,raw,4,1423,0.45771134156509574,0.43569922698524244
BPIC14,duration,B_half,hgb,raw,5,1356,0.5538308852912242,0.39085545722713866
BPIC14,duration,B_half,hgb,raw,6,1594,0.595746949132075,0.4987452948557089
BPIC14,duration,B_half,hgb,raw,7,1467,0.6372616043690957,0.6012269938650306
BPIC14,duration,B_half,hgb,raw,8,1295,0.7107639957227014,0.6640926640926641
BPIC14,duration,B_half,hgb,raw,9,1515,0.8489506534487392,0.801980198019802
BPIC14,duration,B_half,hgb,platt,0,1271,0.14923071458246256,0.08575924468922108
BPIC14,duration,B_half,hgb,platt,1,582,0.2180918834280785,0.20790378006872853
BPIC14,duration,B_half,hgb,platt,2,2312,0.26845014421814,0.21193771626297578
BPIC14,duration,B_half,hgb,platt,3,1377,0.4041117971502535,0.3202614379084967
BPIC14,duration,B_half,hgb,platt,4,1404,0.48062213847059915,0.4116809116809117
BPIC14,duration,B_half,hgb,platt,5,1442,0.5538814575099019,0.4986130374479889
BPIC14,duration,B_half,hgb,platt,6,1364,0.600561147258665,0.6019061583577713
BPIC14,duration,B_half,hgb,platt,7,1420,0.6256736506371565,0.4387323943661972
BPIC14,duration,B_half,hgb,platt,8,1376,0.6786926219220447,0.6896802325581395
BPIC14,duration,B_half,hgb,platt,9,1434,0.7890674618644253,0.7831241283124128
BPIC14,duration,B_half,hgb,isotonic,0,1300,0.13515060700231799,0.09384615384615384
BPIC14,duration,B_half,hgb,isotonic,1,615,0.1979715796905612,0.1821138211382114
BPIC14,duration,B_half,hgb,isotonic,2,2278,0.2521713450605982,0.2151009657594381
BPIC14,duration,B_half,hgb,isotonic,3,1303,0.38389367506813876,0.3231005372217959
BPIC14,duration,B_half,hgb,isotonic,4,1481,0.49342515309186097,0.424713031735314
BPIC14,duration,B_half,hgb,isotonic,5,925,0.5609422796951942,0.5081081081081081
BPIC14,duration,B_half,hgb,isotonic,6,1596,0.6015098386866299,0.40350877192982454
BPIC14,duration,B_half,hgb,isotonic,7,1446,0.6435021883195966,0.6065006915629322
BPIC14,duration,B_half,hgb,isotonic,8,1622,0.6840358835995128,0.657829839704069
BPIC14,duration,B_half,hgb,isotonic,9,1416,0.7794347610143268,0.806497175141243
BPIC14,duration,B_intake,logit,raw,0,1259,0.13481360508656437,0.10325655281969817
BPIC14,duration,B_intake,logit,raw,1,706,0.1861100000728995,0.19263456090651557
BPIC14,duration,B_intake,logit,raw,2,2144,0.23441414991258383,0.22574626865671643
BPIC14,duration,B_intake,logit,raw,3,1400,0.38040594219256313,0.2957142857142857
BPIC14,duration,B_intake,logit,raw,4,1408,0.4597504167999201,0.40980113636363635
BPIC14,duration,B_intake,logit,raw,5,1406,0.5427775165437629,0.44310099573257467
BPIC14,duration,B_intake,logit,raw,6,1143,0.6140638064796413,0.49431321084864394
BPIC14,duration,B_intake,logit,raw,7,1685,0.6373281535085259,0.5869436201780416
BPIC14,duration,B_intake,logit,raw,8,1416,0.7302216132639857,0.6419491525423728
BPIC14,duration,B_intake,logit,raw,9,1415,0.8439616814487587,0.8106007067137809
BPIC14,duration,B_intake,logit,platt,0,1183,0.15622101722334641,0.09467455621301775
BPIC14,duration,B_intake,logit,platt,1,812,0.20719229964346253,0.19088669950738915
BPIC14,duration,B_intake,logit,platt,2,2198,0.2626134924096804,0.2211101000909918
BPIC14,duration,B_intake,logit,platt,3,1356,0.3982670858645402,0.31563421828908556
BPIC14,duration,B_intake,logit,platt,4,1243,0.47102106076046574,0.4360418342719228
BPIC14,duration,B_intake,logit,platt,5,1542,0.5391947915355423,0.42153047989623865
BPIC14,duration,B_intake,logit,platt,6,1188,0.5997093793654459,0.48484848484848486
BPIC14,duration,B_intake,logit,platt,7,1632,0.6252719995390387,0.5968137254901961
BPIC14,duration,B_intake,logit,platt,8,1386,0.7025706293615284,0.6522366522366523
BPIC14,duration,B_intake,logit,platt,9,1442,0.8095409923836987,0.7954230235783634
BPIC14,duration,B_intake,logit,isotonic,0,1184,0.13607213075970584,0.09543918918918919
BPIC14,duration,B_intake,logit,isotonic,1,602,0.18315954982844798,0.18438538205980065
BPIC14,duration,B_intake,logit,isotonic,2,2274,0.2403756629040776,0.22031662269129287
BPIC14,duration,B_intake,logit,isotonic,3,1448,0.3848474059391934,0.292817679558011
BPIC14,duration,B_intake,logit,isotonic,4,1448,0.4886439417222688,0.4488950276243094
BPIC14,duration,B_intake,logit,isotonic,5,1392,0.5554968774545158,0.41954022988505746
BPIC14,duration,B_intake,logit,isotonic,6,702,0.6106065611225411,0.5256410256410257
BPIC14,duration,B_intake,logit,isotonic,7,2093,0.6332944544060422,0.5470616340181558
BPIC14,duration,B_intake,logit,isotonic,8,1411,0.6970087636557173,0.6435152374202693
BPIC14,duration,B_intake,logit,isotonic,9,1428,0.8178588326176119,0.8186274509803921
BPIC14,duration,B_intake,hgb,raw,0,1127,0.12480708078623245,0.11623779946761313
BPIC14,duration,B_intake,hgb,raw,1,873,0.1836824479805134,0.16151202749140894
BPIC14,duration,B_intake,hgb,raw,2,2144,0.2464865352682974,0.21315298507462688
BPIC14,duration,B_intake,hgb,raw,3,1257,0.3619138996987832,0.28957836117740654
BPIC14,duration,B_intake,hgb,raw,4,1410,0.46471676415858004,0.44468085106382976
BPIC14,duration,B_intake,hgb,raw,5,1545,0.5600371544108457,0.3935275080906149
BPIC14,duration,B_intake,hgb,raw,6,1258,0.5990770096891133,0.5127186009538951
BPIC14,duration,B_intake,hgb,raw,7,1536,0.630951053235424,0.5963541666666666
BPIC14,duration,B_intake,hgb,raw,8,1433,0.719705090785312,0.677599441730635
BPIC14,duration,B_intake,hgb,raw,9,1399,0.845797560004499,0.7962830593280915
BPIC14,duration,B_intake,hgb,platt,0,1365,0.15632778125296432,0.09743589743589744
BPIC14,duration,B_intake,hgb,platt,1,560,0.21649061541859305,0.19464285714285715
BPIC14,duration,B_intake,hgb,platt,2,2270,0.27116302779551954,0.21629955947136564
BPIC14,duration,B_intake,hgb,platt,3,1300,0.40485582335336834,0.32153846153846155
BPIC14,duration,B_intake,hgb,platt,4,1466,0.47683330881863006,0.4201909959072306
BPIC14,duration,B_intake,hgb,platt,5,1093,0.5459491855287999,0.5022872827081427
BPIC14,duration,B_intake,hgb,platt,6,1608,0.5926227093359222,0.4651741293532338
BPIC14,duration,B_intake,hgb,platt,7,1275,0.6220249925478798,0.5364705882352941
BPIC14,duration,B_intake,hgb,platt,8,1646,0.6759884054779791,0.6798298906439855
BPIC14,duration,B_intake,hgb,platt,9,1399,0.7898975726503692,0.7912794853466762
BPIC14,duration,B_intake,hgb,isotonic,0,1293,0.13726989016613855,0.08894044856921887
BPIC14,duration,B_intake,hgb,isotonic,1,565,0.1869304159485417,0.18230088495575222
BPIC14,duration,B_intake,hgb,isotonic,2,2310,0.24959330015490608,0.22251082251082252
BPIC14,duration,B_intake,hgb,isotonic,3,1332,0.3928929038231739,0.3138138138138138
BPIC14,duration,B_intake,hgb,isotonic,4,1313,0.4905459661332331,0.4204112718964204
