log,instrument,population,regime,b_lo,b_hi,V_lo,V_hi,R
BPIC14,nb_0.650,1.0,full,empty,B0+g,0.0025543045139669873,0.03633242740666576,-13.223999999999737
BPIC14,nb_0.650,1.0,full,B0_half,B0,0.003749719026503451,0.003964280605676662,-0.057220708446863666
BPIC14,nb_0.650,1.0,full,B0_half,B0+g,0.003749719026503451,0.03633242740666576,-8.68937329700277
BPIC14,nb_0.650,1.0,full,B0,B0+g,0.003964280605676662,0.03633242740666576,-8.164948453608314
BPIC14,nb_0.675,0.5,random,empty,B0_half,0.004302234741370925,0.0013148773698051786,0.6943734015345273
BPIC14,nb_0.675,0.5,random,empty,B0,0.004302234741370925,0.001386397896196212,0.6777493606138212
BPIC14,nb_0.675,0.5,random,empty,B0+g,0.004302234741370925,0.008125832113816678,-0.88874680306899
BPIC14,nb_0.675,0.5,random,B0_half,B0,0.0013148773698051786,0.001386397896196212,-0.05439330543929777
BPIC14,nb_0.675,0.5,random,B0_half,B0+g,0.0013148773698051786,0.008125832113816678,-5.179916317991432
BPIC14,nb_0.675,0.5,random,B0,B0+g,0.001386397896196212,0.008125832113816678,-4.8611111111111045
BPIC14,nb_0.675,0.75,rare-first,empty,B0_half,0.005529086847925413,0.008213857377067257,-0.485572139303474
BPIC14,nb_0.675,0.75,rare-first,empty,B0,0.005529086847925413,0.008428418956240469,-0.5243781094527253
BPIC14,nb_0.675,0.75,rare-first,empty,B0+g,0.005529086847925413,0.02790400845042529,-4.0467661691541785
BPIC14,nb_0.675,0.75,rare-first,B0_half,B0,0.008213857377067257,0.008428418956240469,-0.026121902210313408
BPIC14,nb_0.675,0.75,rare-first,B0_half,B0+g,0.008213857377067257,0.02790400845042529,-2.397186872069644
BPIC14,nb_0.675,0.75,rare-first,B0,B0+g,0.008428418956240469,0.02790400845042529,-2.3107049608355004
BPIC14,nb_0.675,1.0,full,empty,B0_half,0.008307384219271019,0.010733580537614418,-0.2920529801324514
BPIC14,nb_0.675,1.0,full,empty,B0,0.008307384219271019,0.011025164222131845,-0.3271523178807918
BPIC14,nb_0.675,1.0,full,empty,B0+g,0.008307384219271019,0.03007163055797013,-2.619867549668835
BPIC14,nb_0.675,1.0,full,B0_half,B0,0.010733580537614418,0.011025164222131845,-0.027165556125060997
BPIC14,nb_0.675,1.0,full,B0_half,B0+g,0.010733580537614418,0.03007163055797013,-1.8016401845207262
BPIC14,nb_0.675,1.0,full,B0,B0+g,0.011025164222131845,0.03007163055797013,-1.727544910179617
BPIC14,nb_0.700,0.5,random,empty,B0_half,0.0070090115863250535,0.00672292948076092,0.04081632653059031
BPIC14,nb_0.700,0.5,random,empty,B0,0.0070090115863250535,0.006627568778906134,0.05442176870746429
BPIC14,nb_0.700,0.5,random,empty,B0+g,0.0070090115863250535,0.007771897201163336,-0.10884353741499186
BPIC14,nb_0.700,0.5,random,B0_half,B0,0.00672292948076092,0.006627568778906134,0.014184397163123585
BPIC14,nb_0.700,0.5,random,B0_half,B0+g,0.00672292948076092,0.007771897201163336,-0.1560283687943267
BPIC14,nb_0.700,0.5,random,B0,B0+g,0.006627568778906134,0.007771897201163336,-0.17266187050360116
BPIC14,nb_0.700,0.5,rare-first,B0_half,B0,0.003075382634816104,0.00336146474038046,-0.09302325581397541
BPIC14,nb_0.700,0.5,rare-first,B0_half,B0+g,0.003075382634816104,0.02577122967625045,-7.379844961240561
BPIC14,nb_0.700,0.5,rare-first,B0,B0+g,0.00336146474038046,0.02577122967625045,-6.666666666666743
BPIC14,nb_0.700,0.75,rare-first,empty,B0_half,0.011562485099890218,0.016521241596338165,-0.4288659793814591
BPIC14,nb_0.700,0.75,rare-first,empty,B0,0.011562485099890218,0.016902684403757195,-0.46185567010310624
BPIC14,nb_0.700,0.75,rare-first,empty,B0+g,0.011562485099890218,0.0300624612597149,-1.600000000000029
BPIC14,nb_0.700,0.75,rare-first,B0_half,B0,0.016521241596338165,0.016902684403757195,-0.023088023088021048
BPIC14,nb_0.700,0.75,rare-first,B0_half,B0+g,0.016521241596338165,0.0300624612597149,-0.8196248196248197
BPIC14,nb_0.700,0.75,rare-first,B0,B0+g,0.016902684403757195,0.0300624612597149,-0.7785613540197496
BPIC14,nb_0.700,1.0,full,empty,B0_half,0.015782196156963635,0.020216468793210263,-0.2809667673716043
BPIC14,nb_0.700,1.0,full,empty,B0,0.015782196156963635,0.0191913412482716,-0.21601208459215182
BPIC14,nb_0.700,1.0,full,empty,B0+g,0.015782196156963635,0.03356696705287754,-1.126888217522671
BPIC14,nb_0.700,1.0,full,B0_half,B0,0.020216468793210263,0.0191913412482716,0.05070754716980819
BPIC14,nb_0.700,1.0,full,B0_half,B0+g,0.020216468793210263,0.03356696705287754,-0.6603773584905721
BPIC14,nb_0.700,1.0,full,B0,B0+g,0.0191913412482716,0.03356696705287754,-0.749068322981367
BPIC14,nb_0.725,0.5,random,empty,B0_half,0.011040168528367755,0.014447146330996974,-0.3085983510011623
BPIC14,nb_0.725,0.5,random,empty,B0,0.011040168528367755,0.014330112742357182,-0.29799764428739484
BPIC14,nb_0.725,0.5,random,empty,B0+g,0.011040168528367755,0.008257369865151354,0.2520612485276823
BPIC14,nb_0.725,0.5,random,B0_half,B0,0.014447146330996974,0.014330112742357182,0.008100810080997944
BPIC14,nb_0.725,0.5,random,B0_half,B0+g,0.014447146330996974,0.008257369865151354,0.4284428442844237
BPIC14,nb_0.725,0.5,random,B0,B0+g,0.014330112742357182,0.008257369865151354,0.42377495462795034
BPIC14,nb_0.725,0.5,rare-first,empty,B0_half,0.0037125655063003915,0.007821744840769251,-1.1068301225918833
BPIC14,nb_0.725,0.5,rare-first,empty,B0,0.0037125655063003915,0.00791927283130267,-1.1330998248686268
BPIC14,nb_0.725,0.5,rare-first,empty,B0+g,0.0037125655063003915,0.028250607924474314,-6.609457092819441
BPIC14,nb_0.725,0.5,rare-first,B0_half,B0,0.007821744840769251,0.00791927283130267,-0.012468827930192106
BPIC14,nb_0.725,0.5,rare-first,B0_half,B0+g,0.007821744840769251,0.028250607924474314,-2.61180382377392
BPIC14,nb_0.725,0.5,rare-first,B0,B0+g,0.00791927283130267,0.028250607924474314,-2.567323481116544
BPIC14,nb_0.725,0.75,rare-first,empty,B0_half,0.018692864852212776,0.023237669211063516,-0.24313043478259289
BPIC14,nb_0.725,0.75,rare-first,empty,B0,0.018692864852212776,0.023166148684672594,-0.23930434782607923
BPIC14,nb_0.725,0.75,rare-first,empty,B0+g,0.018692864852212776,0.03282141974746744,-0.7558260869564992
BPIC14,nb_0.725,0.75,rare-first,B0_half,B0,0.023237669211063516,0.023166148684672594,0.003077783995516725
BPIC14,nb_0.725,0.75,rare-first,B0_half,B0+g,0.023237669211063516,0.03282141974746744,-0.4124230554001118
BPIC14,nb_0.725,0.75,rare-first,B0,B0+g,0.023166148684672594,0.03282141974746744,-0.4167836093179811
BPIC14,nb_0.725,1.0,full,empty,B0_half,0.02357576624491231,0.02781498290009221,-0.17981246552674524
BPIC14,nb_0.725,1.0,full,empty,B0,0.02357576624491231,0.027814982900092433,-0.17981246552675478
BPIC14,nb_0.725,1.0,full,empty,B0+g,0.02357576624491231,0.03689158788572322,-0.5648097076668499
BPIC14,nb_0.725,1.0,full,B0_half,B0,0.02781498290009221,0.027814982900092433,-7.993605777301127e-15
BPIC14,nb_0.725,1.0,full,B0_half,B0+g,0.02781498290009221,0.03689158788572322,-0.32632071061244194
BPIC14,nb_0.725,1.0,full,B0,B0+g,0.027814982900092433,0.03689158788572322,-0.3263207106124313
BPIC14,nb_0.750,0.5,random,empty,B0_half,0.015233872121298786,0.01752252896581319,-0.1502347417840395
BPIC14,nb_0.750,0.5,random,empty,B0,0.015233872121298786,0.017379487913031122,-0.14084507042254257
BPIC14,nb_0.750,0.5,random,empty,B0+g,0.015233872121298786,0.014590187383779152,0.0422535211267584
BPIC14,nb_0.750,0.5,random,B0_half,B0,0.01752252896581319,0.017379487913031122,0.008163265306117773
BPIC14,nb_0.750,0.5,random,B0_half,B0+g,0.01752252896581319,0.014590187383779152,0.16734693877550977
BPIC14,nb_0.750,0.5,random,B0,B0+g,0.017379487913031122,0.014590187383779152,0.16049382716049743
BPIC14,nb_0.750,0.5,rare-first,empty,B0_half,0.009512230010012779,0.013517379487913095,-0.4210526315789682
BPIC14,nb_0.750,0.5,rare-first,empty,B0,0.009512230010012779,0.013517379487913095,-0.4210526315789682
BPIC14,nb_0.750,0.5,rare-first,empty,B0+g,0.009512230010012779,0.026033471606351055,-1.7368421052631886
BPIC14,nb_0.750,0.5,rare-first,B0_half,B0,0.013517379487913095,0.013517379487913095,0.0
BPIC14,nb_0.750,0.5,rare-first,B0_half,B0+g,0.013517379487913095,0.026033471606351055,-0.9259259259259192
BPIC14,nb_0.750,0.5,rare-first,B0,B0+g,0.013517379487913095,0.026033471606351055,-0.9259259259259192
BPIC14,nb_0.750,0.75,rare-first,empty,B0_half,0.02724932055499918,0.03168359319124592,-0.16272965879265655
BPIC14,nb_0.750,0.75,rare-first,empty,B0,0.02724932055499918,0.03168359319124592,-0.16272965879265655
BPIC14,nb_0.750,0.75,rare-first,empty,B0+g,0.02724932055499918,0.034401373194106744,-0.26246719160105614
BPIC14,nb_0.750,0.75,rare-first,B0_half,B0,0.03168359319124592,0.03168359319124592,0.0
BPIC14,nb_0.750,0.75,rare-first,B0_half,B0+g,0.03168359319124592,0.034401373194106744,-0.08577878103837477
BPIC14,nb_0.750,0.75,rare-first,B0,B0+g,0.03168359319124592,0.034401373194106744,-0.08577878103837477
BPIC14,nb_0.750,1.0,full,empty,B0_half,0.03361464740380482,0.03754827635531399,-0.11702127659574746
BPIC14,nb_0.750,1.0,full,empty,B0,0.03361464740380482,0.03733371477614078,-0.1106382978723437
BPIC14,nb_0.750,1.0,full,empty,B0+g,0.03361464740380482,0.037047632670576536,-0.1021276595744729
BPIC14,nb_0.750,1.0,full,B0_half,B0,0.03754827635531399,0.03733371477614078,0.00571428571428545
BPIC14,nb_0.750,1.0,full,B0_half,B0+g,0.03754827635531399,0.037047632670576536,0.013333333333331643
BPIC14,nb_0.750,1.0,full,B0,B0+g,0.03733371477614078,0.037047632670576536,0.007662835249040767
BPIC14,nb_0.775,0.5,random,empty,B0_half,0.021146235636294364,0.02331569160349023,-0.10259301014655864
BPIC14,nb_0.775,0.5,random,empty,B0,0.021146235636294364,0.023283904702871894,-0.10108981585869303
BPIC14,nb_0.775,0.5,random,empty,B0+g,0.021146235636294364,0.01684705732767522,0.20330702743330098
BPIC14,nb_0.775,0.5,random,B0_half,B0,0.02331569160349023,0.023283904702871894,0.001363326516704233
BPIC14,nb_0.775,0.5,random,B0_half,B0+g,0.02331569160349023,0.01684705732767522,0.2774369461486055
BPIC14,nb_0.775,0.5,random,B0,B0+g,0.023283904702871894,0.01684705732767522,0.27645051194539283
BPIC14,nb_0.775,0.5,rare-first,empty,B0_half,0.016600708847883783,0.020184681892592038,-0.21589277166108078
BPIC14,nb_0.775,0.5,rare-first,empty,B0,0.016600708847883783,0.020224415518364847,-0.21828626136907436
BPIC14,nb_0.775,0.5,rare-first,empty,B0+g,0.016600708847883783,0.030539264768988716,-0.8396361895643865
BPIC14,nb_0.775,0.5,rare-first,B0_half,B0,0.020184681892592038,0.020224415518364847,-0.0019685039370074264
BPIC14,nb_0.775,0.5,rare-first,B0_half,B0+g,0.020184681892592038,0.030539264768988716,-0.5129921259842547
BPIC14,nb_0.775,0.5,rare-first,B0,B0+g,0.020224415518364847,0.030539264768988716,-0.5100196463654258
BPIC14,nb_0.775,0.75,rare-first,empty,B0_half,0.03770721085840523,0.04006738822931066,-0.06259220231822948
BPIC14,nb_0.775,0.75,rare-first,empty,B0,0.03770721085840523,0.03889127290643524,-0.03140147523709169
BPIC14,nb_0.775,0.75,rare-first,empty,B0+g,0.03770721085840523,0.03830321524499747,-0.015806111696521574
BPIC14,nb_0.775,0.75,rare-first,B0_half,B0,0.04006738822931066,0.03889127290643524,0.029353431178103517
BPIC14,nb_0.775,0.75,rare-first,B0_half,B0+g,0.04006738822931066,0.03830321524499747,0.044030146767156664
BPIC14,nb_0.775,0.75,rare-first,B0,B0+g,0.03889127290643524,0.03830321524499747,0.015120555782592193
BPIC14,nb_0.775,1.0,full,empty,B0_half,0.04413611150844732,0.048037953559338153,-0.0884047533309329
BPIC14,nb_0.775,1.0,full,empty,B0,0.04413611150844732,0.048037953559338153,-0.0884047533309329
BPIC14,nb_0.775,1.0,full,empty,B0+g,0.04413611150844732,0.0428249018579443,0.02970831832913201
BPIC14,nb_0.775,1.0,full,B0_half,B0,0.048037953559338153,0.048037953559338153,0.0
BPIC14,nb_0.775,1.0,full,B0_half,B0+g,0.048037953559338153,0.0428249018579443,0.10851943755169569
BPIC14,nb_0.775,1.0,full,B0,B0+g,0.048037953559338153,0.0428249018579443,0.10851943755169569
BPIC14,nb_0.800,0.5,random,empty,B0_half,0.029037333714776126,0.03061078529537975,-0.054187192118226424
BPIC14,nb_0.800,0.5,random,empty,B0,0.029037333714776126,0.030467744242597683,-0.04926108374384497
BPIC14,nb_0.800,0.5,random,empty,B0+g,0.029037333714776126,0.019453583178372202,0.3300492610837432
BPIC14,nb_0.800,0.5,random,B0_half,B0,0.03061078529537975,0.030467744242597683,0.004672897196259074
BPIC14,nb_0.800,0.5,random,B0_half,B0+g,0.03061078529537975,0.019453583178372202,0.36448598130841037
BPIC14,nb_0.800,0.5,random,B0,B0+g,0.030467744242597683,0.019453583178372202,0.36150234741784126
BPIC14,nb_0.800,0.5,rare-first,empty,B0_half,0.025461307395222454,0.02875125160921177,-0.1292134831460634
BPIC14,nb_0.800,0.5,rare-first,empty,B0,0.025461307395222454,0.028465169503647525,-0.1179775280898856
BPIC14,nb_0.800,0.5,rare-first,empty,B0+g,0.025461307395222454,0.0360463453011014,-0.4157303370786496
BPIC14,nb_0.800,0.5,rare-first,B0_half,B0,0.02875125160921177,0.028465169503647525,0.009950248756217084
BPIC14,nb_0.800,0.5,rare-first,B0_half,B0+g,0.02875125160921177,0.0360463453011014,-0.2537313432835848
BPIC14,nb_0.800,0.5,rare-first,B0,B0+g,0.028465169503647525,0.0360463453011014,-0.26633165829145766
BPIC14,nb_0.800,0.75,rare-first,empty,B0_half,0.048991560577885895,0.0532112716349592,-0.08613138686131228
BPIC14,nb_0.800,0.75,rare-first,empty,B0,0.048991560577885895,0.051995422686310966,-0.06131386861313759
BPIC14,nb_0.800,0.75,rare-first,empty,B0+g,0.048991560577885895,0.04462880846803041,0.08905109489051
BPIC14,nb_0.800,0.75,rare-first,B0_half,B0,0.0532112716349592,0.051995422686310966,0.022849462365590933
BPIC14,nb_0.800,0.75,rare-first,B0_half,B0+g,0.0532112716349592,0.04462880846803041,0.16129032258064302
BPIC14,nb_0.800,0.75,rare-first,B0,B0+g,0.051995422686310966,0.04462880846803041,0.1416781292984851
BPIC14,nb_0.800,1.0,full,empty,B0_half,0.06014876269489344,0.06379630954083815,-0.060642092746728826
BPIC14,nb_0.800,1.0,full,empty,B0,0.06014876269489344,0.06358174796166505,-0.05707491082045246
BPIC14,nb_0.800,1.0,full,empty,B0+g,0.06014876269489344,0.05006436847375195,0.1676575505350777
BPIC14,nb_0.800,1.0,full,B0_half,B0,0.06379630954083815,0.06358174796166505,0.0033632286995496363
BPIC14,nb_0.800,1.0,full,B0_half,B0+g,0.06379630954083815,0.05006436847375195,0.21524663677129974
BPIC14,nb_0.800,1.0,full,B0,B0+g,0.06358174796166505,0.05006436847375195,0.21259842519685124
BPIC19,ap,0.5,random,empty,B0_half,0.041420920350425744,0.010500476847280865,0.7464933961281974
BPIC19,ap,0.5,random,empty,B0,0.041420920350425744,0.01437987344556671,0.6528354917295094
BPIC19,ap,0.5,random,empty,B0+g,0.041420920350425744,0.006034076352909867,0.8543229773297916
BPIC19,ap,0.5,random,B0_half,B0,0.010500476847280865,0.01437987344556671,-0.36944956450148525
BPIC19,ap,0.5,random,B0_half,B0+g,0.010500476847280865,0.006034076352909867,0.4253521587000678
BPIC19,ap,0.5,random,B0,B0+g,0.01437987344556671,0.006034076352909867,0.5803804271469327
BPIC19,ap,0.5,rare-first,empty,B0_half,0.017703787706924212,-0.009930347949495932,1.5609165741188833
BPIC19,ap,0.5,rare-first,empty,B0,0.017703787706924212,-0.0050736002298636396,1.286582753580991
BPIC19,ap,0.5,rare-first,empty,B0+g,0.017703787706924212,-0.008861064521267475,1.5005180059746075
BPIC19,ap,0.75,rare-first,empty,B0_half,0.04760918079753393,0.014785710365522287,0.6894357323978959
BPIC19,ap,0.75,rare-first,empty,B0,0.04760918079753393,0.02327267276613615,0.5111725852812483
BPIC19,ap,0.75,rare-first,empty,B0+g,0.04760918079753393,0.003570531954909806,0.9250032893845812
BPIC19,ap,0.75,rare-first,B0_half,B0,0.014785710365522287,0.02327267276613615,-0.5739976092324917
BPIC19,ap,0.75,rare-first,B0_half,B0+g,0.014785710365522287,0.003570531954909806,0.7585146829850213
BPIC19,ap,0.75,rare-first,B0,B0+g,0.02327267276613615,0.003570531954909806,0.8465783457366679
BPIC19,ap,1.0,full,empty,B0_half,0.06039331539523435,0.025639506097568626,0.5754578808966688
BPIC19,ap,1.0,full,empty,B0,0.06039331539523435,0.029711830612052847,0.5080278269605081
BPIC19,ap,1.0,full,empty,B0+g,0.06039331539523435,0.00963454646607792,0.8404699857421938
BPIC19,ap,1.0,full,B0_half,B0,0.025639506097568626,0.029711830612052847,-0.1588300686833588
BPIC19,ap,1.0,full,B0_half,B0+g,0.025639506097568626,0.00963454646607792,0.6242304188928367
BPIC19,ap,1.0,full,B0,B0+g,0.029711830612052847,0.00963454646607792,0.6757336634057954
BPIC19,auc,0.25,rare-first,empty,B0_half,0.02567357634000844,-0.014953742049429786,1.582456524614633
BPIC19,auc,0.25,rare-first,empty,B0,0.02567357634000844,-0.005359650184172726,1.20876133940952
BPIC19,auc,0.25,rare-first,empty,B0+g,0.02567357634000844,-0.0015108617588258655,1.0588489012522737
BPIC19,auc,0.5,random,empty,B0_half,0.11988546757346696,0.033240052363167405,0.722734931631329
BPIC19,auc,0.5,random,empty,B0,0.11988546757346696,0.0280336326950289,0.7661632117516695
BPIC19,auc,0.5,random,empty,B0+g,0.11988546757346696,0.015073075282593162,0.8742710389534392
BPIC19,auc,0.5,random,B0_half,B0,0.033240052363167405,0.0280336326950289,0.15663091054295775
BPIC19,auc,0.5,random,B0_half,B0+g,0.033240052363167405,0.015073075282593162,0.5465387623969173
BPIC19,auc,0.5,random,B0,B0+g,0.0280336326950289,0.015073075282593162,0.46232172453104814
BPIC19,auc,0.5,rare-first,empty,B0_half,0.08966314173575518,-0.0009002548641302566,1.0100404117757036
BPIC19,auc,0.5,rare-first,empty,B0,0.08966314173575518,0.012484221952394181,0.8607652853701443
BPIC19,auc,0.5,rare-first,empty,B0+g,0.08966314173575518,0.005648380091436311,0.937004437028511
BPIC19,auc,0.5,rare-first,B0,B0+g,0.012484221952394181,0.005648380091436311,0.5475585012045476
BPIC19,auc,0.75,rare-first,empty,B0_half,0.13259803328047415,0.03229259993572242,0.7564624516909958
BPIC19,auc,0.75,rare-first,empty,B0,0.13259803328047415,0.03171486638113841,0.7608194812810349
BPIC19,auc,0.75,rare-first,empty,B0+g,0.13259803328047415,0.01437910227397754,0.8915587062776221
BPIC19,auc,0.75,rare-first,B0_half,B0,0.03229259993572242,0.03171486638113841,0.017890586565776023
BPIC19,auc,0.75,rare-first,B0_half,B0+g,0.03229259993572242,0.01437910227397754,0.5547245405263507
BPIC19,auc,0.75,rare-first,B0,B0+g,0.03171486638113841,0.01437910227397754,0.5466131844550625
BPIC19,auc,1.0,full,empty,B0_half,0.15657330694028126,0.056995779395749846,0.6359802286255047
BPIC19,auc,1.0,full,empty,B0,0.15657330694028126,0.0461785898413718,0.7050672892858755
BPIC19,auc,1.0,full,empty,B0+g,0.15657330694028126,0.02442277861047981,0.8440169714254364
BPIC19,auc,1.0,full,B0_half,B0,0.056995779395749846,0.0461785898413718,0.18978930841999653
BPIC19,auc,1.0,full,B0_half,B0+g,0.056995779395749846,0.02442277861047981,0.5714984711253723
BPIC19,auc,1.0,full,B0,B0+g,0.0461785898413718,0.02442277861047981,0.4711233345501765
BPIC19,nb_0.050,0.5,random,empty,B0_half,0.0016837422006705932,0.0019325401996935082,-0.14776490066224213
BPIC19,nb_0.050,0.5,random,empty,B0,0.0016837422006705932,0.0013652528853947271,0.18915562913908057
BPIC19,nb_0.050,0.5,random,empty,B0+g,0.0016837422006705932,0.0005010805638585025,0.7024006622516592
BPIC19,nb_0.050,0.5,random,B0_half,B0,0.0019325401996935082,0.0013652528853947271,0.29354489722322474
BPIC19,nb_0.050,0.5,random,B0_half,B0+g,0.0019325401996935082,0.0005010805638585025,0.7407140281283817
BPIC19,nb_0.050,0.5,random,B0,B0+g,0.0013652528853947271,0.0005010805638585025,0.6329760081674332
BPIC19,nb_0.050,0.5,rare-first,empty,B0_half,0.002012685213384366,0.0020733166585244073,-0.03012465373961204
BPIC19,nb_0.050,0.5,rare-first,empty,B0,0.002012685213384366,0.0014168244594218726,0.29605263157895556
BPIC19,nb_0.050,0.5,rare-first,empty,B0+g,0.002012685213384366,0.00032336770741354937,0.8393351800554043
BPIC19,nb_0.050,0.5,rare-first,B0_half,B0,0.0020733166585244073,0.0014168244594218726,0.31663865546219283
BPIC19,nb_0.050,0.5,rare-first,B0_half,B0+g,0.0020733166585244073,0.00032336770741354937,0.8440336134453807
BPIC19,nb_0.050,0.5,rare-first,B0,B0+g,0.0014168244594218726,0.00032336770741354937,0.7717658632562726
BPIC19,nb_0.050,0.75,rare-first,empty,B0_half,0.0027855619106292584,0.0029360951537355656,-0.05404053039779755
BPIC19,nb_0.050,0.75,rare-first,empty,B0,0.0027855619106292584,0.002008503734409167,0.27895921941456825
BPIC19,nb_0.050,0.75,rare-first,empty,B0+g,0.0027855619106292584,0.0003170954889507721,0.8861646234676076
BPIC19,nb_0.050,0.75,rare-first,B0_half,B0,0.0029360951537355656,0.002008503734409167,0.315926892950398
